Data Set,Classifier,Avg Accuracy,Std. Dev,Optimized Acc,Std. Dev,Duration
breast-cancer-wisconsin,"['DT', 'ANN', 'KNN', 'DISCR', 'ANN', 'KNN', 'DT']",0.948905109489051,0.0,0.9124087591240876,0.0
ecoli,"['DT', 'KNN', 'NB', 'DT', 'DISCR', 'DT', 'ANN', 'DISCR', 'NB']",0.9411764705882353,0.0,0.9705882352941176,0.0
haberman,"['KNN', 'DISCR', 'NB', 'KNN', 'DISCR', 'NB']",0.7540983606557377,0.0,0.7377049180327869,0.0
ionosphere,"['ANN', 'DISCR', 'DT', 'ANN', 'KNN', 'DISCR', 'NB', 'DT', 'ANN', 'KNN', 'DISCR', 'NB']",0.8873239436619719,0.0,0.8732394366197183,0.0
iris,"['ANN', 'DISCR', 'DT']",1.0,0.0,1.0,0.0
liver,"['ANN', 'DISCR', 'ANN', 'KNN', 'DT', 'NB']",0.7606837606837606,0.0,0.7435897435897436,0.0
pima_diabetec,"['DT', 'ANN', 'KNN', 'DT', 'KNN', 'DISCR']",0.7207792207792207,0.0,0.7142857142857143,0.0
sonar,"['DT', 'NB', 'DISCR', 'NB', 'DT', 'ANN', 'KNN', 'NB', 'DISCR']",0.8809523809523809,0.0,0.8095238095238095,0.0
wine,"['KNN', 'NB', 'DISCR']",1.0,0.0,0.9722222222222222,0.0
breast-cancer-wisconsin,"['DISCR', 'NB', 'DT', 'ANN', 'KNN', 'DISCR', 'NB', 'DT', 'KNN']",0.9635036496350365,0.0,0.9562043795620438,0.0
ecoli,"['DT', 'KNN', 'NB', 'DISCR', 'ANN', 'DISCR']",0.9705882352941176,0.0,0.6470588235294118,0.0
haberman,"['DISCR', 'NB', 'DT', 'NB']",0.5081967213114754,0.0,0.5409836065573771,0.0
ionosphere,"['ANN', 'KNN']",0.9014084507042254,0.0,0.9154929577464789,0.0
iris,['ANN'],1.0,0.0,1.0,0.0
liver,"['ANN', 'NB', 'DT', 'ANN', 'KNN', 'DT', 'KNN', 'DISCR']",0.7521367521367521,0.0,0.7435897435897436,0.0
pima_diabetec,"['DT', 'KNN', 'DISCR', 'DT', 'ANN']",0.7272727272727273,0.0,0.7077922077922078,0.0
sonar,"['DT', 'KNN', 'DISCR', 'DT', 'KNN']",0.8571428571428571,0.0,0.7619047619047619,0.0
wine,"['ANN', 'KNN', 'DISCR', 'NB', 'ANN', 'DISCR', 'NB', 'DT', 'DISCR', 'NB']",0.9722222222222222,0.0,1.0,0.0
breast-cancer-wisconsin,"['DT', 'KNN', 'NB', 'DT', 'ANN', 'DISCR', 'DT', 'ANN', 'KNN', 'DISCR', 'NB', 'KNN']",0.9562043795620438,0.0,0.9635036496350365,0.0
ecoli,"['DT', 'ANN', 'KNN', 'DISCR', 'NB', 'NB', 'DT', 'ANN', 'KNN', 'DT', 'KNN', 'DISCR', 'NB']",0.9411764705882353,0.0,0.9852941176470589,0.0
haberman,"['NB', 'DT', 'ANN', 'DISCR', 'NB']",0.6721311475409836,0.0,0.7213114754098361,0.0
ionosphere,"['DISCR', 'ANN', 'DT', 'KNN']",0.9014084507042254,0.0,0.8591549295774648,0.0
iris,"['ANN', 'DT', 'KNN', 'NB']",1.0,0.0,0.6333333333333333,0.0
liver,"['DT', 'ANN', 'KNN', 'DISCR', 'NB', 'DT', 'ANN', 'KNN', 'DISCR']",0.7692307692307693,0.0,0.7777777777777778,0.0
pima_diabetec,"['ANN', 'DISCR', 'NB', 'KNN', 'DISCR', 'NB']",0.7207792207792207,0.0,0.7532467532467533,0.0
sonar,"['DISCR', 'NB', 'NB', 'DT', 'ANN', 'KNN', 'KNN', 'DISCR', 'NB']",0.8571428571428571,0.0,0.7619047619047619,0.0
wine,"['DT', 'KNN', 'DISCR', 'DT', 'KNN', 'DISCR', 'ANN', 'DISCR', 'NB']",1.0,0.0,1.0,0.0
breast-cancer-wisconsin,"['DT', 'ANN', 'KNN', 'DT', 'ANN', 'KNN', 'DISCR', 'ANN', 'KNN', 'DISCR', 'ANN', 'DISCR']",0.9562043795620438,0.0,0.9562043795620438,0.0
ecoli,"['ANN', 'DISCR', 'DT', 'ANN', 'DT', 'ANN', 'DISCR', 'NB']",0.9558823529411765,0.0,0.9117647058823529,0.0
haberman,"['DT', 'ANN', 'KNN', 'DISCR', 'NB', 'DISCR', 'NB']",0.7377049180327869,0.0,0.7377049180327869,0.0
ionosphere,"['DT', 'ANN', 'KNN', 'DISCR', 'ANN', 'KNN', 'DISCR', 'KNN', 'DT', 'KNN', 'DISCR', 'NB']",0.8732394366197183,0.0,0.8450704225352113,0.0
iris,"['DISCR', 'NB']",1.0,0.0,1.0,0.0
liver,"['ANN', 'KNN', 'DISCR', 'NB', 'NB']",0.7435897435897436,0.0,0.6923076923076923,0.0
pima_diabetec,"['ANN', 'KNN', 'DISCR', 'NB', 'DT', 'DISCR', 'NB', 'KNN', 'DISCR', 'NB']",0.6818181818181818,0.0,0.7012987012987013,0.0
sonar,"['ANN', 'DISCR']",0.9047619047619048,0.0,0.8809523809523809,0.0
wine,"['DT', 'DISCR', 'DT', 'KNN', 'DISCR', 'DT', 'ANN', 'KNN', 'DISCR', 'NB']",1.0,0.0,1.0,0.0
breast-cancer-wisconsin,"['DT', 'KNN', 'DISCR', 'DT', 'ANN', 'NB', 'DT', 'NB']",0.9708029197080292,0.0,0.948905109489051,0.0
ecoli,"['ANN', 'KNN', 'NB', 'DT', 'ANN', 'KNN', 'DISCR', 'ANN', 'DISCR']",0.9117647058823529,0.0,0.6470588235294118,0.0
haberman,"['ANN', 'KNN', 'DISCR', 'ANN', 'KNN', 'DISCR']",0.5245901639344263,0.0,0.5245901639344263,0.0
ionosphere,"['DT', 'ANN', 'DT', 'NB', 'KNN', 'DISCR', 'NB', 'ANN']",0.8873239436619719,0.0,0.9295774647887324,0.0
iris,"['DT', 'ANN', 'KNN', 'ANN', 'KNN', 'DISCR']",1.0,0.0,1.0,0.0
liver,"['ANN', 'DISCR']",0.7521367521367521,0.0,0.7264957264957265,0.0
pima_diabetec,"['NB', 'DT', 'ANN', 'DISCR', 'NB', 'DT', 'ANN', 'ANN', 'DISCR']",0.7532467532467533,0.0,0.7727272727272727,0.0
sonar,"['ANN', 'KNN', 'DISCR', 'NB', 'KNN', 'NB', 'DT', 'ANN', 'KNN', 'DISCR', 'NB']",0.8571428571428571,0.0,0.8333333333333334,0.0
wine,"['DT', 'NB', 'DT', 'DISCR', 'ANN', 'KNN', 'DISCR']",1.0,0.0,1.0,0.0
breast-cancer-wisconsin,"['KNN', 'NB', 'KNN', 'ANN']",0.9562043795620438,0.0,0.9562043795620438,0.0
ecoli,"['DT', 'NB', 'ANN', 'NB', 'ANN']",0.9705882352941176,0.0,0.7794117647058824,0.0
haberman,"['KNN', 'DISCR', 'NB', 'KNN', 'DISCR', 'NB']",0.4426229508196721,0.0,0.5409836065573771,0.0
ionosphere,"['DT', 'KNN', 'KNN', 'NB', 'DT', 'KNN', 'DISCR', 'NB', 'DT', 'KNN', 'DISCR']",0.8591549295774648,0.0,0.8732394366197183,0.0
iris,"['ANN', 'KNN', 'DISCR']",1.0,0.0,1.0,0.0
liver,"['ANN', 'NB', 'ANN', 'DISCR']",0.7350427350427351,0.0,0.7435897435897436,0.0
pima_diabetec,"['DT', 'KNN', 'NB', 'KNN', 'DISCR', 'NB']",0.7142857142857143,0.0,0.7012987012987013,0.0
sonar,"['KNN', 'NB', 'ANN', 'NB']",0.8095238095238095,0.0,0.8095238095238095,0.0
wine,"['ANN', 'KNN', 'NB', 'DT', 'DISCR', 'NB', 'DISCR']",0.9722222222222222,0.0,1.0,0.0
breast-cancer-wisconsin,"['ANN', 'KNN', 'DISCR', 'DISCR', 'ANN']",0.9635036496350365,0.0,0.948905109489051,0.0
ecoli,"['ANN', 'KNN', 'DISCR', 'NB', 'ANN', 'KNN', 'NB', 'DT', 'NB']",0.9411764705882353,0.0,0.9411764705882353,0.0
haberman,"['DT', 'ANN', 'DISCR', 'DT', 'DISCR']",0.7540983606557377,0.0,0.6885245901639344,0.0
ionosphere,"['DT', 'DISCR', 'NB']",0.8873239436619719,0.0,0.8873239436619719,0.0
iris,"['DT', 'KNN', 'NB']",1.0,0.0,1.0,0.0
liver,"['DT', 'ANN', 'KNN', 'DISCR', 'DT']",0.7606837606837606,0.0,0.7692307692307693,0.0
pima_diabetec,"['DT', 'KNN', 'DISCR', 'DT', 'KNN', 'NB', 'DT', 'ANN', 'NB']",0.6948051948051948,0.0,0.6753246753246753,0.0
sonar,"['DT', 'ANN', 'DISCR', 'DT', 'ANN', 'KNN']",0.6190476190476191,0.0,0.7619047619047619,0.0
wine,"['DT', 'KNN', 'DISCR', 'DT', 'KNN', 'DISCR', 'ANN', 'NB']",0.9166666666666666,0.0,0.9444444444444444,0.0
breast-cancer-wisconsin,"['DT', 'ANN', 'KNN', 'ANN', 'DISCR', 'NB', 'DT', 'KNN', 'NB']",0.9635036496350365,0.0,0.9416058394160584,0.0
ecoli,"['KNN', 'DT', 'KNN', 'DISCR', 'ANN', 'KNN']",0.9558823529411765,0.0,0.5,0.0
haberman,"['DT', 'ANN', 'DISCR', 'NB', 'DT', 'ANN', 'KNN', 'ANN', 'KNN', 'DISCR']",0.7704918032786885,0.0,0.7704918032786885,0.0
ionosphere,"['NB', 'ANN', 'NB', 'ANN', 'KNN', 'NB']",0.8450704225352113,0.0,0.7323943661971831,0.0
iris,"['ANN', 'KNN', 'NB']",1.0,0.0,1.0,0.0
liver,"['ANN', 'KNN', 'DISCR', 'NB', 'DT', 'KNN']",0.7692307692307693,0.0,0.7264957264957265,0.0
pima_diabetec,"['DT', 'ANN', 'DISCR', 'DT', 'ANN', 'NB', 'ANN', 'NB', 'DT', 'ANN', 'NB']",0.7207792207792207,0.0,0.7532467532467533,0.0
sonar,"['DT', 'ANN', 'KNN', 'NB', 'KNN', 'NB', 'DT', 'KNN', 'DISCR', 'NB']",0.9285714285714286,0.0,0.9047619047619048,0.0
wine,"['DT', 'DISCR', 'ANN', 'DISCR', 'NB', 'ANN', 'KNN', 'DISCR', 'NB']",1.0,0.0,0.9722222222222222,0.0
breast-cancer-wisconsin,"['DISCR', 'NB', 'DT', 'ANN', 'DISCR', 'NB', 'KNN', 'DISCR']",0.9635036496350365,0.0,0.9562043795620438,0.0
ecoli,"['KNN', 'DISCR', 'NB', 'KNN', 'DISCR', 'NB', 'DT', 'ANN', 'KNN', 'KNN', 'NB']",0.9852941176470589,0.0,0.9705882352941176,0.0
haberman,"['DT', 'KNN', 'DT', 'ANN', 'KNN']",0.6065573770491803,0.0,0.5573770491803278,0.0
ionosphere,"['KNN', 'DISCR', 'NB', 'DT', 'KNN', 'DT', 'ANN', 'DISCR', 'NB', 'KNN', 'DISCR']",0.8873239436619719,0.0,0.8591549295774648,0.0
iris,"['ANN', 'DISCR', 'NB']",1.0,0.0,1.0,0.0
liver,"['DT', 'ANN', 'DISCR', 'DT', 'ANN', 'KNN', 'NB', 'KNN', 'DISCR', 'NB']",0.7435897435897436,0.0,0.7435897435897436,0.0
pima_diabetec,"['DT', 'DISCR', 'ANN', 'KNN', 'DISCR', 'DT', 'KNN']",0.6623376623376623,0.0,0.6623376623376623,0.0
sonar,"['DT', 'ANN', 'DT', 'KNN']",0.7619047619047619,0.0,0.5952380952380952,0.0
wine,"['ANN', 'DISCR', 'DT', 'KNN', 'DISCR']",0.9722222222222222,0.0,1.0,0.0
breast-cancer-wisconsin,"['DT', 'KNN', 'NB', 'DT', 'ANN', 'KNN', 'DISCR', 'NB', 'DT', 'KNN', 'DISCR']",0.9635036496350365,0.0,0.9635036496350365,0.0
ecoli,"['KNN', 'DISCR', 'NB']",0.9264705882352942,0.0,0.9264705882352942,0.0
haberman,"['ANN', 'NB', 'DT']",0.7868852459016393,0.0,0.7540983606557377,0.0
ionosphere,"['ANN', 'KNN', 'DISCR']",0.9154929577464789,0.0,0.6619718309859155,0.0
iris,"['KNN', 'DISCR']",1.0,0.0,1.0,0.0
liver,"['DT', 'ANN', 'NB', 'DT', 'ANN', 'DISCR', 'NB', 'ANN', 'DISCR', 'NB']",0.7692307692307693,0.0,0.7948717948717948,0.0
pima_diabetec,"['DT', 'ANN', 'KNN', 'DISCR', 'DT', 'ANN', 'KNN', 'NB', 'DT', 'ANN']",0.7207792207792207,0.0,0.7337662337662337,0.0
sonar,"['NB', 'DT', 'DISCR']",0.8333333333333334,0.0,0.7142857142857143,0.0
wine,"['ANN', 'NB', 'DT', 'KNN', 'DT', 'KNN', 'NB']",1.0,0.0,0.9166666666666666,0.0
